player_id,player_name,season,overall_pick,organization,organization_type,height_wo_shoes,weight,wingspan,bmi,total_pts,total_games_with_points,pts_per_game,total_assists,total_games_with_assists,assists_per_game,total_rebounds,total_games_with_rebounds,rebounds_per_game
2572,Josh Howard,2003,29,Wake Forest,College/University,77.25,202.0,86.0,23.796315497324073,6971.0,470.0,14.831914893617022,788.0,386.0,2.0414507772020727,2836.0,474.0,5.9831223628691985
2730,Dwight Howard,2004,1,Southwest Atlanta Christian Academy,High School,81.0,240.0,88.5,25.715592135345222,18579.0,1183.0,15.704987320371936,1594.0,833.0,1.9135654261704682,13913.0,1200.0,11.594166666666666
2731,Emeka Okafor,2004,2,Connecticut,College/University,80.75,257.0,88.0,27.7078856310326,5747.0,464.0,12.385775862068966,368.0,249.0,1.4779116465863453,4588.0,472.0,9.720338983050848
2732,Ben Gordon,2004,3,Connecticut,College/University,73.0,192.0,80.5,25.328579470820042,9478.0,593.0,15.983136593591906,1585.0,540.0,2.935185185185185,1567.0,539.0,2.9072356215213357
2733,Shaun Livingston,2004,4,Peoria,High School,78.25,186.0,83.0,21.35500005103655,4942.0,731.0,6.760601915184679,2231.0,705.0,3.1645390070921984,1880.0,690.0,2.7246376811594204
2734,Devin Harris,2004,5,Wisconsin,College/University,73.75,170.0,79.5,21.97253662740592,9223.0,833.0,11.07202881152461,3337.0,791.0,4.2187104930467765,1873.0,725.0,2.583448275862069
2735,Josh Childress,2004,6,Stanford,College/University,77.75,196.0,83.0,22.79347814848895,3167.0,316.0,10.022151898734178,545.0,247.0,2.2064777327935223,1640.0,329.0,4.984802431610942
2736,Luol Deng,2004,7,Duke,College/University,79.0,220.0,84.5,24.78128505047268,11438.0,785.0,14.570700636942675,1733.0,676.0,2.5636094674556213,4768.0,779.0,6.120667522464698
2737,Rafael Araujo,2004,8,Brigham Young,College/University,,,,,330.0,80.0,4.125,38.0,33.0,1.1515151515151516,335.0,102.0,3.284313725490196
2738,Andre Iguodala,2004,9,Arizona,College/University,77.75,217.0,83.0,25.23563652154134,13397.0,1183.0,11.324598478444631,4961.0,1181.0,4.200677392040643,5889.0,1209.0,4.870967741935484
2739,Luke Jackson,2004,10,Oregon,College/University,78.0,212.0,80.5,24.49638395792242,247.0,40.0,6.175,58.0,34.0,1.7058823529411764,86.0,38.0,2.263157894736842
2740,Andris Biedrins,2004,11,BK Skonto (Latvia),Other Team/Club,77.75,,82.5,,2903.0,357.0,8.131652661064425,419.0,228.0,1.837719298245614,3146.0,407.0,7.72972972972973
2741,Robert Swift,2004,12,Bakersfield,High School,,,,,349.0,62.0,5.629032258064516,15.0,14.0,1.0714285714285714,321.0,68.0,4.720588235294118
2742,Sebastian Telfair,2004,13,Abraham Lincoln,High School,,,,,3430.0,405.0,8.469135802469136,1636.0,413.0,3.9612590799031477,751.0,348.0,2.1580459770114944
2743,Kris Humphries,2004,14,Minnesota,College/University,80.25,238.0,84.5,25.980182645742957,4805.0,605.0,7.9421487603305785,495.0,320.0,1.546875,3735.0,629.0,5.9379968203497615
2744,Al Jefferson,2004,15,Prentiss,High School,80.5,263.0,86.5,28.531152347517455,12239.0,780.0,15.691025641025641,1118.0,563.0,1.985790408525755,6616.0,785.0,8.428025477707006
2745,Kirk Snyder,2004,16,Nevada-Reno,College/University,78.0,228.0,81.0,26.34516765285996,1152.0,155.0,7.432258064516129,216.0,111.0,1.945945945945946,430.0,144.0,2.986111111111111
2746,Josh Smith,2004,17,Oak Hill Academy,High School,79.0,221.0,84.0,24.893927255247558,11368.0,798.0,14.24561403508772,2429.0,725.0,3.350344827586207,5897.0,789.0,7.474017743979721
2747,JR Smith,2004,18,Saint Benedict's Preparatory School,High School,77.5,227.0,82.0,26.569157127991677,11151.0,907.0,12.294377067254686,1879.0,748.0,2.5120320855614975,2854.0,860.0,3.318604651162791
2748,Dorell Wright,2004,19,South Kent School,High School,,,,,3596.0,382.0,9.413612565445026,658.0,297.0,2.2154882154882154,1649.0,400.0,4.1225
2749,Jameer Nelson,2004,20,Saint Joseph's,College/University,71.0,199.0,74.5,27.751834953382264,8896.0,766.0,11.613577023498694,3941.0,781.0,5.046094750320102,2325.0,729.0,3.1893004115226335
2750,Pavel Podkolzin,2004,21,Pallacanestro Varese (Italy),Other Team/Club,87.5,303.0,89.75,27.821583673469387,1.0,1.0,1.0,,,,2.0,2.0,1.0
2751,Viktor Khryapa,2004,22,PBC CSKA Moscow (Russia),Other Team/Club,,,,,551.0,100.0,5.51,132.0,78.0,1.6923076923076923,431.0,110.0,3.918181818181818
2752,Sergei Monia,2004,23,PBC CSKA Moscow (Russia),Other Team/Club,,,,,69.0,14.0,4.928571428571429,18.0,9.0,2.0,48.0,14.0,3.4285714285714284
2753,Delonte West,2004,24,Saint Joseph's,College/University,73.5,183.0,78.0,23.813966402887687,4040.0,391.0,10.332480818414322,1447.0,386.0,3.7487046632124352,1193.0,378.0,3.1560846560846563
2754,Tony Allen,2004,25,Oklahoma State,College/University,75.5,214.0,81.0,26.392175781763957,6154.0,719.0,8.559109874826147,979.0,504.0,1.9424603174603174,2593.0,690.0,3.7579710144927536
2755,Kevin Martin,2004,26,Western Carolina,College/University,,,,,10167.0,564.0,18.02659574468085,1144.0,465.0,2.460215053763441,1904.0,524.0,3.633587786259542
2756,Sasha Vujacic,2004,27,Pallalcesto Amatori Udine (Italy),Other Team/Club,77.5,193.0,77.5,22.589635796045787,3079.0,439.0,7.0136674259681095,699.0,347.0,2.0144092219020173,1053.0,436.0,2.415137614678899
2757,Beno Udrih,2004,28,Olimpia Milano (Italy),Other Team/Club,74.5,199.0,76.5,25.205531282374668,6141.0,664.0,9.248493975903614,2462.0,645.0,3.8170542635658915,1511.0,586.0,2.5784982935153584
2758,David Harrison,2004,29,Colorado,College/University,,,,,763.0,123.0,6.203252032520325,40.0,34.0,1.1764705882352942,446.0,138.0,3.2318840579710146
101106,Andrew Bogut,2005,1,Utah,College/University,83.0,250.6,87.0,25.572913340107416,6317.0,649.0,9.733436055469953,1503.0,581.0,2.586919104991394,5828.0,685.0,8.508029197080292
101107,Marvin Williams,2005,2,North Carolina,College/University,79.0,228.2,87.5,25.704951129626664,9857.0,936.0,10.530982905982906,1237.0,696.0,1.7772988505747127,5122.0,961.0,5.329864724245578
101114,Deron Williams,2005,3,Illinois,College/University,73.75,202.4,78.25,26.160243608158577,12436.0,761.0,16.341655716162943,6222.0,761.0,8.176084099868595,2396.0,710.0,3.3746478873239436
101108,Chris Paul,2005,4,Wake Forest,College/University,71.75,178.0,76.25,24.30700870473115,21580.0,1205.0,17.90871369294606,11172.0,1205.0,9.27136929460581,5462.0,1185.0,4.609282700421941
101109,Raymond Felton,2005,5,North Carolina,College/University,71.5,199.4,76.25,27.420059660619103,9226.0,822.0,11.223844282238442,4313.0,803.0,5.371108343711083,2486.0,766.0,3.245430809399478
101110,Martell Webster,2005,6,Seattle Preparatory School,High School,78.0,229.6,83.0,26.530046022353712,3973.0,435.0,9.133333333333333,424.0,253.0,1.6758893280632412,1443.0,433.0,3.33256351039261
101111,Charlie Villanueva,2005,7,Connecticut,College/University,81.0,236.6,84.25,25.35128791342783,5703.0,493.0,11.567951318458418,453.0,282.0,1.6063829787234043,2514.0,494.0,5.089068825910931
101112,Channing Frye,2005,8,Arizona,College/University,81.5,243.6,86.5,25.782046746207985,7518.0,805.0,9.339130434782609,849.0,519.0,1.6358381502890174,3835.0,815.0,4.705521472392638
101113,Ike Diogu,2005,9,Arizona State,College/University,78.5,255.4,87.5,29.136468010872655,1159.0,151.0,7.675496688741722,59.0,47.0,1.2553191489361701,617.0,164.0,3.7621951219512195
101115,Andrew Bynum,2005,10,Saint Joseph,High School,,,,,5010.0,407.0,12.309582309582309,480.0,269.0,1.7843866171003717,3301.0,423.0,7.803782505910165
101116,Fran Vazquez,2005,11,Baloncesto Malaga (Spain),Other Team/Club,,,,,,,,,,,,,
101117,Yaroslav Korolev,2005,12,PBC CSKA Moscow (Russia),Other Team/Club,,,,,26.0,8.0,3.25,9.0,7.0,1.2857142857142858,11.0,6.0,1.8333333333333333
101118,Sean May,2005,13,North Carolina,College/University,79.0,258.8,85.25,29.151802595737863,728.0,90.0,8.088888888888889,100.0,53.0,1.8867924528301887,424.0,93.0,4.559139784946237
101119,Rashad McCants,2005,14,North Carolina,College/University,74.75,201.0,82.75,25.28884464379593,2248.0,197.0,11.411167512690355,299.0,147.0,2.0340136054421767,451.0,170.0,2.652941176470588
101120,Antoine Wright,2005,15,Texas A&M,College/University,77.25,202.6,80.75,23.866997622563648,1477.0,226.0,6.535398230088496,273.0,160.0,1.70625,637.0,215.0,2.9627906976744187
101121,Joey Graham,2005,16,Oklahoma State,College/University,77.25,216.6,80.0,25.5162472114871,2023.0,291.0,6.951890034364261,172.0,127.0,1.3543307086614174,968.0,291.0,3.3264604810996565
101122,Danny Granger,2005,17,New Mexico,College/University,79.5,225.4,85.5,25.071191804121675,8846.0,520.0,17.01153846153846,1015.0,418.0,2.4282296650717705,2622.0,527.0,4.975332068311196
101123,Gerald Green,2005,18,Gulf Shores Academy,High School,78.0,192.0,81.75,22.185404339250493,6231.0,580.0,10.743103448275862,555.0,332.0,1.6716867469879517,1567.0,530.0,2.956603773584906
101124,Hakim Warrick,2005,19,Syracuse,College/University,79.25,215.0,86.0,24.065519609111444,4359.0,409.0,10.657701711491443,342.0,225.0,1.52,1809.0,407.0,4.444717444717445
101125,Julius Hodge,2005,20,North Carolina State,College/University,78.0,202.2,84.5,23.364003944773177,28.0,10.0,2.8,18.0,10.0,1.8,15.0,8.0,1.875
101126,Nate Robinson,2005,21,Washington,College/University,67.75,181.0,73.0,27.721409022208302,5447.0,472.0,11.540254237288135,1398.0,443.0,3.1557562076749437,1186.0,419.0,2.8305489260143197
101127,Jarrett Jack,2005,22,Georgia Tech,College/University,74.5,197.6,79.5,25.02820593666952,7526.0,703.0,10.705547652916074,3133.0,691.0,4.534008683068017,2031.0,647.0,3.1391035548686244
101128,Francisco Garcia,2005,23,Louisville,College/University,77.75,189.6,82.75,22.04920131098727,3663.0,395.0,9.273417721518987,615.0,291.0,2.11340206185567,1179.0,395.0,2.9848101265822784
101129,Luther Head,2005,24,Illinois,College/University,74.0,178.8,77.25,22.954054054054055,2640.0,289.0,9.134948096885813,689.0,260.0,2.65,803.0,277.0,2.898916967509025
101130,Johan Petro,2005,25,Elan Bearnais Pau-Orthez (France),Other Team/Club,,,,,1946.0,347.0,5.60806916426513,199.0,134.0,1.4850746268656716,1613.0,377.0,4.278514588859417
101131,Jason Maxiell,2005,26,Cincinnati,College/University,77.0,257.6,87.25,30.54356552538371,2888.0,430.0,6.716279069767442,215.0,155.0,1.3870967741935485,2091.0,469.0,4.458422174840085
101132,Linas Kleiza,2005,27,Missouri,College/University,,,,,3254.0,333.0,9.771771771771771,279.0,178.0,1.5674157303370786,1392.0,341.0,4.0821114369501466
101133,Ian Mahinmi,2005,28,STB Le Havre (France),Other Team/Club,,,,,2841.0,479.0,5.931106471816284,325.0,210.0,1.5476190476190477,2401.0,513.0,4.680311890838206
101134,Wayne Simien,2005,29,Kansas,College/University,79.25,255.8,84.0,28.632371702375384,161.0,33.0,4.878787878787879,10.0,8.0,1.25,93.0,37.0,2.5135135135135136
101135,David Lee,2005,30,Florida,College/University,79.75,229.5,84.0,25.36743939230157,9042.0,691.0,13.085383502170767,1458.0,576.0,2.53125,5996.0,712.0,8.42134831460674
200745,Andrea Bargnani,2006,1,Universo Treviso Basket (Italy),Other Team/Club,,,,,6810.0,457.0,14.901531728665208,555.0,295.0,1.88135593220339,2194.0,452.0,4.853982300884955
200746,LaMarcus Aldridge,2006,2,Texas,College/University,82.0,234.0,88.75,24.464901844140392,19137.0,1004.0,19.060756972111555,1897.0,810.0,2.3419753086419752,8065.0,1005.0,8.024875621890548
200747,Adam Morrison,2006,3,Gonzaga,College/University,78.5,198.0,82.0,22.588178019392267,991.0,112.0,8.848214285714286,185.0,94.0,1.9680851063829787,287.0,112.0,2.5625
200748,Tyrus Thomas,2006,4,Louisiana State,College/University,79.25,217.0,87.0,24.289384907800855,2658.0,310.0,8.574193548387097,284.0,175.0,1.6228571428571428,1706.0,320.0,5.33125
200749,Shelden Williams,2006,5,Duke,College/University,79.5,258.0,88.25,28.697282544203155,1432.0,246.0,5.821138211382114,150.0,104.0,1.4423076923076923,1381.0,291.0,4.745704467353952
200750,Brandon Roy,2006,6,Washington,College/University,77.25,207.0,80.0,24.38533320765388,5916.0,311.0,19.022508038585208,1434.0,303.0,4.732673267326732,1319.0,303.0,4.353135313531353
200751,Randy Foye,2006,7,Villanova,College/University,74.25,212.0,78.25,27.03325057533812,6485.0,609.0,10.648604269293925,1847.0,567.0,3.257495590828924,1498.0,546.0,2.7435897435897436
200752,Rudy Gay,2006,8,Connecticut,College/University,79.0,222.0,87.0,25.006569460022433,15251.0,968.0,15.755165289256198,1939.0,799.0,2.4267834793491865,5526.0,972.0,5.685185185185185
200753,Patrick O'Bryant,2006,9,Bradley,College/University,83.0,249.0,89.75,25.40963855421687,162.0,47.0,3.4468085106382977,23.0,18.0,1.2777777777777777,110.0,49.0,2.2448979591836733
200754,Mouhamed Sene,2006,10,VOO Wolves Verviers-Pepinster (Belgium),Other Team/Club,83.0,237.0,92.5,24.18507766003774,75.0,21.0,3.5714285714285716,,,,56.0,23.0,2.4347826086956523
200755,JJ Redick,2006,11,Duke,College/University,76.0,190.0,75.25,23.125,11016.0,851.0,12.944770857814335,1592.0,681.0,2.3377386196769456,1714.0,743.0,2.306864064602961
200756,Hilton Armstrong,2006,12,Connecticut,College/University,81.5,240.0,88.0,25.401031277052205,823.0,183.0,4.497267759562842,97.0,83.0,1.1686746987951808,722.0,236.0,3.059322033898305
200757,Thabo Sefolosha,2006,13,Pallacanestro Biella (Italy),Other Team/Club,,,,,4599.0,689.0,6.6748911465892595,1115.0,571.0,1.9527145359019265,3020.0,765.0,3.947712418300654
200758,Ronnie Brewer,2006,14,Arkansas,College/University,77.75,223.0,83.25,25.933396056699166,3637.0,391.0,9.301790281329923,770.0,323.0,2.3839009287925697,1261.0,385.0,3.275324675324675
200759,Cedric Simmons,2006,15,North Carolina State,College/University,80.25,223.0,88.25,24.342776176473443,157.0,37.0,4.243243243243243,14.0,12.0,1.1666666666666667,129.0,50.0,2.58
200760,Rodney Carney,2006,16,Memphis,College/University,76.5,204.0,82.0,24.505446623093682,1626.0,220.0,7.390909090909091,124.0,99.0,1.2525252525252526,543.0,208.0,2.610576923076923
200761,Shawne Williams,2006,17,Memphis,College/University,79.25,227.0,87.0,25.4087114012479,1731.0,250.0,6.924,213.0,138.0,1.5434782608695652,917.0,253.0,3.624505928853755
200762,Oleksiy Pecherov,2006,18,Paris Basket Racing (France),Other Team/Club,,,,,398.0,68.0,5.852941176470588,18.0,13.0,1.3846153846153846,249.0,77.0,3.2337662337662336
200763,Quincy Douby,2006,19,Rutgers,College/University,,,,,478.0,89.0,5.370786516853933,80.0,54.0,1.4814814814814814,135.0,78.0,1.7307692307692308
200764,Renaldo Balkman,2006,20,South Carolina,College/University,77.25,206.0,85.0,24.26752966558792,810.0,140.0,5.785714285714286,123.0,88.0,1.3977272727272727,689.0,166.0,4.150602409638554
200765,Rajon Rondo,2006,21,Kentucky,College/University,,,,,9367.0,903.0,10.373200442967885,7466.0,942.0,7.925690021231422,4395.0,920.0,4.7771739130434785
200766,Marcus Williams,2006,22,Connecticut,College/University,74.0,215.0,79.0,27.60135135135135,1058.0,153.0,6.915032679738562,541.0,165.0,3.278787878787879,341.0,133.0,2.56390977443609
200767,Josh Boone,2006,23,Connecticut,College/University,,,,,1207.0,186.0,6.489247311827957,114.0,87.0,1.3103448275862069,1124.0,210.0,5.352380952380952
200768,Kyle Lowry,2006,24,Villanova,College/University,,,,,15639.0,1050.0,14.894285714285715,6530.0,1050.0,6.219047619047619,4566.0,1036.0,4.4073359073359075
200769,Shannon Brown,2006,25,Michigan State,College/University,,,,,2577.0,327.0,7.8807339449541285,350.0,194.0,1.8041237113402062,651.0,287.0,2.268292682926829
200770,Jordan Farmar,2006,26,California-Los Angeles,College/University,72.75,171.0,75.0,22.713572111807842,3920.0,478.0,8.200836820083682,1499.0,466.0,3.2167381974248928,994.0,426.0,2.3333333333333335
200771,Sergio Rodriguez,2006,27,CB Estudiantes (Spain),Other Team/Club,,,,,1650.0,266.0,6.203007518796992,1111.0,294.0,3.7789115646258504,497.0,233.0,2.133047210300429
200772,Maurice Ager,2006,28,Michigan State,College/University,75.25,203.0,79.75,25.202194236266706,172.0,34.0,5.0588235294117645,17.0,14.0,1.2142857142857142,41.0,23.0,1.7826086956521738
200776,Mardy Collins,2006,29,Temple,College/University,76.25,224.0,82.0,27.084676162321955,665.0,111.0,5.990990990990991,291.0,97.0,3.0,304.0,110.0,2.7636363636363637
200777,Joel Freeland,2006,30,CB Gran Canaria (Spain),Other Team/Club,,,,,390.0,87.0,4.482758620689655,61.0,47.0,1.297872340425532,449.0,102.0,4.401960784313726
201141,Greg Oden,2007,1,Ohio State,College/University,83.0,257.0,88.25,26.226012483669617,789.0,93.0,8.483870967741936,46.0,32.0,1.4375,628.0,100.0,6.28
201142,Kevin Durant,2007,2,Texas,College/University,81.0,215.0,88.75,23.03688462124676,27801.0,1017.0,27.336283185840706,4318.0,980.0,4.406122448979592,7190.0,1015.0,7.083743842364532
201143,Al Horford,2007,3,Florida,College/University,80.0,246.0,84.75,27.0215625,13508.0,1038.0,13.013487475915221,3435.0,979.0,3.508682328907048,8168.0,1042.0,7.838771593090211
201144,Mike Conley,2007,4,Ohio State,College/University,71.0,175.0,77.75,24.404879984130133,13820.0,933.0,14.812433011789924,5367.0,931.0,5.764769065520945,2839.0,873.0,3.252004581901489
201145,Jeff Green,2007,5,Georgetown,College/University,79.0,228.0,85.25,25.682422688671686,12815.0,1056.0,12.135416666666666,1606.0,806.0,1.9925558312655087,4378.0,1022.0,4.283757338551859
201146,Yi Jianlian,2007,6,Guangdong Southern Tigers (China),Other Team/Club,77.75,,82.5,,1929.0,221.0,8.728506787330316,171.0,113.0,1.5132743362831858,1201.0,227.0,5.290748898678414
201147,Corey Brewer,2007,7,Florida,College/University,78.0,185.0,80.25,21.37656147271532,5996.0,651.0,9.210445468509985,1061.0,528.0,2.009469696969697,1991.0,627.0,3.175438596491228
201148,Brandan Wright,2007,8,North Carolina,College/University,80.75,200.0,87.75,21.562556911309414,2369.0,317.0,7.473186119873817,162.0,119.0,1.361344537815126,1268.0,327.0,3.8776758409785934
201149,Joakim Noah,2007,9,Florida,College/University,82.0,223.0,85.25,23.31484235574063,5060.0,571.0,8.861646234676007,1675.0,503.0,3.3300198807157058,5412.0,599.0,9.035058430717863
201150,Spencer Hawes,2007,10,Washington,College/University,82.0,244.0,84.5,25.51041046995836,4896.0,553.0,8.853526220614828,1078.0,458.0,2.353711790393013,3228.0,575.0,5.613913043478261
201151,Acie Law,2007,11,Texas A&M,College/University,74.0,186.0,78.5,23.87837837837838,646.0,117.0,5.521367521367521,279.0,122.0,2.2868852459016393,179.0,98.0,1.8265306122448979
201152,Thaddeus Young,2007,12,Georgia Tech,College/University,77.75,210.0,83.5,24.421583730523878,12568.0,1022.0,12.297455968688846,1884.0,800.0,2.355,5847.0,1032.0,5.665697674418604
201153,Julian Wright,2007,13,Kansas,College/University,78.5,211.0,86.25,24.07124021258469,835.0,161.0,5.186335403726708,159.0,98.0,1.6224489795918366,485.0,165.0,2.9393939393939394
201154,Al Thornton,2007,14,Florida State,College/University,77.75,221.0,85.0,25.70080954497989,3168.0,255.0,12.423529411764706,319.0,184.0,1.733695652173913,1098.0,251.0,4.374501992031872
201155,Rodney Stuckey,2007,15,Eastern Washington,College/University,75.75,207.0,79.25,25.360650916576805,6745.0,523.0,12.896749521988527,1937.0,507.0,3.8205128205128207,1603.0,505.0,3.1742574257425744
201156,Nick Young,2007,16,Southern California,College/University,77.0,206.0,84.0,24.425366840951256,7262.0,600.0,12.103333333333333,572.0,357.0,1.6022408963585435,1244.0,513.0,2.4249512670565303
201157,Sean Williams,2007,17,Boston College,College/University,,,,,518.0,94.0,5.51063829787234,42.0,32.0,1.3125,432.0,110.0,3.9272727272727272
201158,Marco Belinelli,2007,18,Fortitudo Pallacanestro Bologna (Italy),Other Team/Club,,,,,7457.0,722.0,10.328254847645429,1267.0,596.0,2.1258389261744965,1596.0,633.0,2.5213270142180093
201159,Javaris Crittenton,2007,19,Georgia Tech,College/University,75.0,194.0,77.5,24.24568888888889,537.0,72.0,7.458333333333333,184.0,66.0,2.787878787878788,249.0,83.0,3.0
201160,Jason Smith,2007,20,Colorado State,College/University,82.75,233.0,82.75,23.920774728233585,3225.0,476.0,6.775210084033613,401.0,256.0,1.56640625,1788.0,498.0,3.5903614457831323
201161,Daequan Cook,2007,21,Ohio State,College/University,75.0,203.0,80.25,25.37048888888889,1891.0,228.0,8.293859649122806,206.0,127.0,1.6220472440944882,632.0,232.0,2.7241379310344827
201162,Jared Dudley,2007,22,Boston College,College/University,77.0,219.0,79.0,25.966773486254006,5571.0,672.0,8.290178571428571,1151.0,560.0,2.055357142857143,2472.0,699.0,3.536480686695279
201163,Wilson Chandler,2007,23,DePaul,College/University,,,,,7361.0,586.0,12.561433447098976,1073.0,484.0,2.2169421487603307,3155.0,590.0,5.3474576271186445
201164,Rudy Fernandez,2007,24,Joventut Badalona (Spain),Other Team/Club,76.75,172.0,79.5,20.527071905272205,2133.0,229.0,9.314410480349345,517.0,207.0,2.497584541062802,599.0,220.0,2.7227272727272727
201165,Morris Almond,2007,25,Rice,College/University,76.75,214.0,82.0,25.539496440280534,105.0,22.0,4.7727272727272725,11.0,9.0,1.2222222222222223,42.0,16.0,2.625
201166,Aaron Brooks,2007,26,Oregon,College/University,70.0,161.0,76.0,23.09857142857143,5841.0,540.0,10.816666666666666,1772.0,509.0,3.481335952848723,1005.0,443.0,2.2686230248306996
201167,Arron Afflalo,2007,27,California-Los Angeles,College/University,,,,,6959.0,634.0,10.976340694006309,1157.0,494.0,2.3421052631578947,1880.0,609.0,3.0870279146141213
201168,Tiago Splitter,2007,28,Saski Baskonia (Spain),Other Team/Club,,,,,2164.0,292.0,7.410958904109589,346.0,195.0,1.7743589743589743,1421.0,296.0,4.800675675675675
201169,Alando Tucker,2007,29,Wisconsin,College/University,,,,,185.0,30.0,6.166666666666667,16.0,14.0,1.1428571428571428,40.0,27.0,1.4814814814814814
201170,Petteri Koponen,2007,30,Espoon Honka (Finland),Other Team/Club,,,,,,,,,,,,,
201565,Derrick Rose,2008,1,Memphis,College/University,73.5,196.0,80.0,25.50566893424036,12366.0,686.0,18.026239067055393,3684.0,681.0,5.409691629955947,2281.0,639.0,3.569640062597809
201563,Michael Beasley,2008,2,Kansas State,College/University,79.0,239.0,84.25,26.921486941195322,6356.0,497.0,12.788732394366198,640.0,335.0,1.9104477611940298,2434.0,491.0,4.957230142566192
201564,O.J. Mayo,2008,3,Southern California,College/University,75.25,200.0,78.0,24.829748016026315,5966.0,431.0,13.842227378190255,1210.0,406.0,2.980295566502463,1340.0,408.0,3.284313725490196
201566,Russell Westbrook,2008,4,California-Los Angeles,College/University,74.25,192.0,79.75,24.48294391728735,23453.0,1052.0,22.293726235741445,8765.0,1052.0,8.331749049429657,7698.0,1049.0,7.338417540514776
201567,Kevin Love,2008,5,California-Los Angeles,College/University,79.75,255.0,83.25,28.186043769223964,14247.0,852.0,16.721830985915492,1957.0,735.0,2.6625850340136052,8660.0,861.0,10.058072009291521
201568,Danilo Gallinari,2008,6,Olimpia Milano (Italy),Other Team/Club,,,,,10296.0,657.0,15.67123287671233,1229.0,533.0,2.3058161350844277,3172.0,655.0,4.842748091603053
201569,Eric Gordon,2008,7,Indiana,College/University,74.0,222.0,81.0,28.5,12474.0,775.0,16.09548387096774,2150.0,718.0,2.9944289693593316,1875.0,703.0,2.667140825035562
201570,Joe Alexander,2008,8,West Virginia,College/University,79.25,220.0,83.5,24.625182855834968,262.0,46.0,5.695652173913044,39.0,25.0,1.56,113.0,48.0,2.3541666666666665
201571,D.J. Augustin,2008,9,Texas,College/University,70.0,171.5,75.5,24.605,8576.0,833.0,10.2953181272509,3455.0,822.0,4.20316301703163,1642.0,716.0,2.293296089385475
201572,Brook Lopez,2008,10,Stanford,College/University,83.25,258.0,89.5,26.17017017017017,14240.0,896.0,15.892857142857142,1253.0,616.0,2.034090909090909,5483.0,893.0,6.139977603583427
201573,Jerryd Bayless,2008,11,Arizona,College/University,73.75,204.0,75.5,26.3670439528871,4140.0,452.0,9.15929203539823,1377.0,425.0,3.24,1028.0,405.0,2.5382716049382714
201574,Jason Thompson,2008,12,Rider,College/University,,,,,3935.0,445.0,8.842696629213483,508.0,297.0,1.7104377104377104,3124.0,462.0,6.761904761904762
201575,Brandon Rush,2008,13,Kansas,College/University,77.0,211.4,83.25,25.065643447461632,2981.0,358.0,8.3268156424581,424.0,253.0,1.6758893280632412,1312.0,398.0,3.2964824120603016
201576,Anthony Randolph,2008,14,Louisiana State,College/University,81.0,197.0,87.0,21.10821521109587,1550.0,175.0,8.857142857142858,156.0,94.0,1.6595744680851063,917.0,182.0,5.038461538461538
201577,Robin Lopez,2008,15,Stanford,College/University,,,,,7311.0,817.0,8.94859241126071,722.0,430.0,1.6790697674418604,4218.0,819.0,5.1501831501831505
201578,Marreese Speights,2008,16,Florida,College/University,,,,,4954.0,604.0,8.201986754966887,414.0,278.0,1.4892086330935252,2485.0,597.0,4.1624790619765495
201579,Roy Hibbert,2008,17,Georgetown,College/University,,,,,5799.0,569.0,10.191564147627416,772.0,387.0,1.9948320413436693,3717.0,576.0,6.453125
201580,JaVale McGee,2008,18,Nevada-Reno,College/University,83.0,241.0,90.0,24.593264624764117,6075.0,747.0,8.132530120481928,361.0,264.0,1.3674242424242424,4100.0,758.0,5.408970976253298
201581,JJ Hickson,2008,19,North Carolina State,College/University,,,,,3706.0,382.0,9.701570680628272,339.0,200.0,1.695,2520.0,392.0,6.428571428571429
201582,Alexis Ajinca,2008,20,Hyeres-Toulon Var Basket (France),Other Team/Club,,,,,1485.0,223.0,6.6591928251121075,128.0,91.0,1.4065934065934067,1110.0,243.0,4.567901234567901
201583,Ryan Anderson,2008,21,California,College/University,,,,,6582.0,527.0,12.48956356736243,487.0,310.0,1.570967741935484,2933.0,558.0,5.256272401433692
201584,Courtney Lee,2008,22,Western Kentucky,College/University,,,,,7007.0,690.0,10.155072463768116,1191.0,561.0,2.122994652406417,1872.0,648.0,2.888888888888889
201585,Kosta Koufos,2008,23,Ohio State,College/University,,,,,3180.0,499.0,6.372745490981964,317.0,236.0,1.3432203389830508,2810.0,543.0,5.1749539594843466
201586,Serge Ibaka,2008,24,CB L'Hospitalet (Spain),Other Team/Club,,,,,10858.0,902.0,12.037694013303769,758.0,474.0,1.59915611814346,6412.0,919.0,6.97714907508161
201587,Nicolas Batum,2008,25,Le Mans Sarthe Basket (France),Other Team/Club,,,,,9581.0,875.0,10.949714285714286,2931.0,794.0,3.691435768261965,4561.0,899.0,5.073414905450501
201588,George Hill,2008,26,IUPUI,College/University,73.25,181.0,81.0,23.714754976761522,9345.0,869.0,10.75373993095512,2637.0,835.0,3.1580838323353295,2726.0,841.0,3.2413793103448274
201589,Darrell Arthur,2008,27,Kansas,College/University,79.5,216.0,82.75,24.02563189747241,2823.0,396.0,7.128787878787879,360.0,224.0,1.6071428571428572,1546.0,406.0,3.8078817733990147
201590,Donte Greene,2008,28,Syracuse,College/University,80.25,221.0,82.0,24.124455313904175,1428.0,187.0,7.636363636363637,168.0,105.0,1.6,547.0,183.0,2.989071038251366
201591,DJ White,2008,29,Indiana,College/University,,,,,699.0,103.0,6.786407766990291,69.0,51.0,1.3529411764705883,382.0,107.0,3.5700934579439254
